entry,B3280,B3285,B3390,C1050,C1100,C1200,C1300,C2720,C2730,C2736,C2738,C2745,C2757,C2775,C2780,C2781,C2785,C2790,C2800,C2810,C2814,C2820,C2830,C2840,C2850,C2860,C2865,C2870,C3020,C3025,C3120,C3140,C3220,C3240,C3250,C3260,C3270,C4080,C4095,C4110,C4125,C4140,C4200,C9551,C9556,C9556copy,E9121,E9121copy,I0001,I0061,I0062,I0063,I0063copy,I0070,I0070copy,I0074,I0080,I0085,I0087,I0090,I0093,I0094,I0096,I0200,N1040,N1043,N1050,N1055,N1070,N1073,N1076,N1080,N1085,N1085copy,N1090,N1095,N1095copy,N1100,N1110,N1118,N1120,N1125,N1130,N1150,N1160,N1185,N1200,N1205,N1265,N1275,N1280,N1285,N1287,N1290,N1301,N1306,N1310,N1320,N1331,N1340,N1346,N1360,N1364,N1367,N1370,N1372,N1390,N1430,N1440,N1470,N2034,N2048,N2062,N2110,N2118,N2125,N2132,N2140,N2146,N2155,N2180,N2215,N2217,N2219,N2220,N2222,N2224,N2226,N2227,N2228,N2229,N2230,N2258,N2330,N2335,N2342,N2356,N2370,N2373,N2380,N2398,N2412,N2420,N2426,N2430,N2440,N2468,N2482,N2496,N2552,N2560,N2580,N2585,N2590,N2594,N2608,N2636,N2640,N2650,N2664,N2678,N4005,N4020,N4032,N4035,N4050,N4065,N8020,P4170,P4175,P4190,P4193,P4210,P4280,P4310,P4320,P4322,P4340,P4345,P4360,P4365,P4395,P4399,P4401,P4405,P4415,P4425,P4430,P4433,P4435,P4440,P4470,P4501,P4502,P5010,P5015,P5020,P5022,P5028,P5050,P5060,P5080,P5100,P5338,P5340,P5350,P5370,P5380,P5405,P5408,P5430,P5431,P5440,P5460,P5480,P5541,P5541copy,R0394,R0394copy,R0538,R0538copy,R5100,R5120,R5130,R5140,R5150,R5160,R5180,R5201,R5220,R5240,R5260,R5262,R5265,R5270,R5272,R5275,R5280,R5290,R5295,R5300,R5420,R9381,R9410,S4451,S4460,S4490,S4500,S4503,S4504,S4505,S4510,S4515,S4520,S4527,S4530,S4550,S4560,S4590,S4595,S4600,S4605,S4615,S4620,S4635,S9115,S9120,S9140,S9251,U1000,U1000copy
C9556copy,"237,8238566916263","274,23005702918215","278,5130651871272","301,09367626395505","264,43078482141664","151,72070614739636","125,57634800771206","371,38464879625246","332,802061464869","356,53445553237435","359,72572247432146","366,46836778489734","399,00482130574085","406,8695179444464","422,9435574215803","151,72070614739636","459,32550939092306","463,3917127918661","490,8360589945764","511,3453948258563","515,5344052067668","529,1680773914336","548,7280419875586","556,7541338030636","558,1874360606656","575,0380628305568","577,0581352732511","602,0032727710604","0,0","0,28520323742031717","146,73395046183134","166,3476013090011","250,15852326968695","250,26928237407074","252,77179718928159","255,61008006899672","287,70917709981103","604,7547010086295","614,3506379412261","631,3711585166826","631,3812645564008","648,641437750627","711,3674661971381","0,3461606413594732","0,0","0,0","890,9510229635031","890,9510229635031","2105,1409161212546","390,235115803565","390,235115803565","418,69043202885416","418,69043202885416","418,69043202885416","418,69043202885416","390,235115803565","390,235115803565","390,235115803565","390,235115803565","390,235115803565","390,235115803565","390,235115803565","390,235115803565","950,6765941366682","2102,581927414857","2090,3619864421953","2071,9313733974996","2071,9313733974996","2062,296289430562","2047,4461233685918","2024,449044026651","1985,984387480116","1967,9711323034458","1967,9711323034458","1969,261467468708","1967,9711323034458","1967,9711323034458","1948,8559702445077","1937,277457295076","1906,3276820570486","1888,0831441659084","1875,8157347574627","1843,0182470681434","1817,8080466197193","1812,7558384380309","1786,2664564767085","1786,4208318386716","1786,4208318386716","1717,3987760177533","1710,8099055643372","1700,2329072594669","1667,2528426354838","2105,1409161212546","1667,336882469213","1613,1793147749183","1587,691713585082","1561,4724914466676","1556,496842771098","1544,7075589754722","1541,3770287922894","1537,3877492569927","1525,2172433872815","1523,086653871002","1523,0867488063","1513,2207923103394","1522,941703929664","1498,4380069412673","1448,7330225988037","1389,7184594021353","1342,1659406167614","1357,7440725622073","1357,7440725622073","1268,9363131503856","1162,7138372321929","1155,5995780854337","1133,11405798166","1127,6440557650171","1107,4725324528977","1086,7559376126928","1054,200342648848","1031,9681200222708","1015,2815071566476","1015,2815071566476","1015,2815071566476","915,0314471998466","1015,2815071566476","1015,2815071566476","1015,2815071566476","915,0314471998466","1016,1240183096797","1015,2815071566476","1030,7490342136227","1015,2815071566476","1001,4739921394449","1001,7501315554224","996,8138569758348","981,9830353565309","975,3119289642032","975,2908537353923","975,9113411887656","975,2188189232052","963,9926655286768","947,2026595021497","944,2917466302041","939,0518356297122","928,661045646571","925,4018253587099","902,280661974616","887,7264868495038","873,8352070740949","873,871698799816","865,3537408784282","862,8037412507439","841,2068205718913","826,3466939536851","813,2839107713729","793,8482309329232","790,0412106087672","775,9236706547109","757,733815436108","739,6404107742585","703,0620716352777","709,61840472956","691,7909278717198","689,0002946198011","674,9899634406027","683,8712278769094","1888,0831441659084","697,7112140909685","709,154268321534","724,8060237708235","725,8407645751026","733,0944235683488","721,1765692384689","741,3609227518391","749,8422775389267","755,3931266646008","755,3931266646008","776,5611337999388","776,7221641034549","776,8343993092851","795,8129225420588","796,9759438470193","800,5932268745552","800,6655071216513","805,1338181942558","812,9574587934464","836,9479914672527","860,3695404099878","864,3713905360454","860,3695404099878","879,2014781748486","939,0970574792216","939,0970574792216","879,3694235736655","912,9897772476612","912,9897772476612","916,614540663477","916,614540663477","918,487325067855","922,1142961911966","929,2148977800231","940,3303956144425","957,4574739687956","957,2111783209326","959,0834451362574","965,9668538571088","968,5219187865509","965,7656160146508","967,9275464371566","976,3843653953089","976,3843653953089","976,3843653953089","981,3869245577332","983,3027214935638","987,6901021266267","987,6901021266267","988,0225525347371","988,0225525347371","950,6765941366682","950,6765941366682","952,543394367498","952,733837462069","951,7458205823867","956,4045188269577","975,7055777404921","956,1460840902492","956,4341322493578","950,6765941366682","950,7810791337614","955,5746526330375","958,9355807348676","962,3384695084818","958,9355807348676","958,9355807348676","960,4132223293418","970,0602215903971","975,570486412651","955,0597926474917","958,9347531081276","968,2829653593014","976,4362690501438","984,2584513827175","973,4796599734641","744,4381220026627","746,0819412604133","744,5308687357875","748,6246419393603","614,3506379412261","756,3669236232921","755,2057134873036","761,8541737613245","805,6091072090587","787,1553928990915","818,6109941521637","818,5611011594399","732,7327702003206","732,7327702003206","744,4838134058989","850,1259087897496","828,0244507773562","854,7534996307162","836,0812100056421","860,9254601962916","856,6920635337545","877,7543490022974","880,88832544534","877,7543490022974","892,0674414349246","892,0674414349246","892,0674414349246"
E9121copy,"835,3069787314666","871,7131790690224","875,9961872269674","1192,044699227458","1155,3818077849196","1042,6717291108994","1016,5273709712151","529,3989361899609","558,1489614986341","534,4165674311287","531,2253004891816","524,4826551786057","491,9462016577622","484,08150501905664","468,0074655419227","1042,6717291108994","431,62551357257996","427,5593101716369","400,11496396892665","379,6056281376467","375,4166177567363","361,7829455720695","342,2229809759444","334,1968891604394","332,7635869028374","315,91296013294624","313,89288769025194","288,94775019244264","890,9510229635031","891,2362262009234","744,2170725016717","724,603421654502","640,7924996938161","640,6817405894324","638,1792257742215","635,3409428945064","603,2418458636921","286,19632195487367","276,60038502227707","259,5798644468206","259,5697584071024","242,3095852128762","206,89606097870427","890,6048623221436","890,9510229635031","890,9510229635031","0,0","0,0","1646,1120122035522","1281,186138767068","1281,186138767068","1309,6414549923572","1309,6414549923572","1309,6414549923572","1309,6414549923572","1281,186138767068","1281,186138767068","1281,186138767068","1281,186138767068","1281,186138767068","1281,186138767068","1281,186138767068","1281,186138767068","423,31908045710327","1643,5530234971545","1631,333082524493","1612,9024694797972","1612,9024694797972","1603,2673855128596","1588,4172194508894","1565,4201401089488","1526,9554835624137","1508,9422283857434","1508,9422283857434","1510,2325635510056","1508,9422283857434","1508,9422283857434","1489,8270663268054","1478,2485533773736","1447,2987781393463","1429,054240248206","1416,7868308397603","1383,989343150441","1358,779142702017","1353,7269345203285","1327,2375525590062","1327,3919279209692","1327,3919279209692","1258,369872100051","1251,7810016466349","1241,2040033417645","1208,2239387177815","1646,1120122035522","1208,3079785515106","1154,150410857216","1128,6628096673796","1102,4435875289653","1097,4679388533957","1085,67865505777","1082,348124874587","1078,3588453392904","1066,1883394695792","1064,0577499532997","1064,0578448885976","1054,191888392637","1063,9128000119617","1039,409103023565","989,7041186811015","930,6895554844332","883,1370366990593","898,7151686445052","898,7151686445052","809,9074092326833","703,6849333144905","696,5706741677315","674,0851540639577","668,6151518473148","648,4436285351953","627,7270336949905","595,1714387311455","572,9392161045685","556,2526032389453","556,2526032389453","556,2526032389453","456,0025432821444","556,2526032389453","556,2526032389453","556,2526032389453","456,0025432821444","557,0951143919774","556,2526032389453","571,7201302959204","556,2526032389453","542,4450882217426","542,7212276377201","537,7849530581325","522,9541314388285","516,2830250465008","516,2619498176899","516,8824372710633","516,1899150055028","504,9637616109745","488,1737555844474","485,2628427125018","480,0229317120099","469,63214172886865","466,3729214410076","443,2517580569138","428,6975829318016","414,80630315639263","414,8427948821138","406,3248369607259","403,77483733304166","382,17791665418906","367,3177900359828","354,25500685367064","334,81932701522095","331,0123066910649","316,8947667370087","298,70491151840577","280,61150685655633","244,03316771757554","250,58950081185787","232,76202395401765","229,97139070209906","215,96105952290057","207,0797950865938","1429,054240248206","193,23980887253467","181,7967546419692","197,44851009125864","198,4832508955378","205,73690988878397","193,81905555890407","214,00340907227422","222,4847638593618","228,03561298503593","228,03561298503593","249,20362012037393","249,36465042389005","249,47688562972027","268,455408862494","269,6184301674544","273,23571319499035","273,30799344208646","277,776304514691","285,59994511388163","309,59047778768786","333,012026730423","337,0138768564805","333,012026730423","351,8439644952837","411,7395437996567","411,7395437996567","352,0119098941006","385,63226356809633","385,63226356809633","389,2570269839121","389,2570269839121","391,12981138829","394,7567825116316","401,85738410045815","412,97288193487765","430,0999602892307","429,85366464136774","431,72593145669254","438,60934017754397","441,16440510698607","438,40810233508597","440,5700327575917","449,02685171574404","449,02685171574404","449,02685171574404","454,0294108781682","455,9452078139988","460,33258844706177","460,33258844706177","460,6650388551722","460,6650388551722","423,31908045710327","423,31908045710327","425,1858806879331","425,3763237825041","424,38830690282185","429,0470051473927","448,34806406092724","428,7885704106843","429,0766185697929","423,31908045710327","423,42356545419653","428,21713895347267","431,5780670553027","434,98095582891693","431,5780670553027","431,5780670553027","433,0557086497769","442,70270791083226","448,2129727330861","427,7022789679268","431,5772394285627","440,9254516797366","449,07875537057885","456,90093770315247","446,1221462938992","146,51290096084057","144,86908170308988","146,42015422771567","142,32638102414282","276,60038502227707","134,5840993402111","135,74530947619962","129,09684920217867","85,34191575444457","103,79563006441178","72,34002881133948","72,38992180406335","158,21825276318262","158,21825276318262","146,55859236407682","40,82511417375355","62,926572186146984","45,452705014720095","54,86981295786106","51,62466558029553","47,39126891775844","13,196673961205684","10,06269751816312","13,196673961205684","1,1164184714215408","1,1164184714215408","1,1164184714215408"
I0001,"2049,496871889218","2085,9030722267735","2090,1860803847185","2406,234592385209","2369,5717009426708","2256,8616222686505","2230,7172641289662","1743,588829347712","1772,3388546563851","1748,6064605888798","1745,4151936469327","1738,6725483363568","1706,1360948155134","1698,271398176808","1682,197358699674","2256,8616222686505","1645,8154067303312","1641,7492033293881","1614,304857126678","1593,795521295398","1589,6065109144874","1575,9728387298205","1556,4128741336954","1548,3867823181904","1546,9534800605884","1530,1028532906973","1528,082780848003","1503,1376433501937","2105,140916121254","2105,4261193586744","1958,4069656594227","1938,793314812253","1854,982392851567","1854,8716337471833","1852,3691189319725","1849,5308360522574","1817,431739021443","1500,3862151126248","1490,7902781800283","1473,7697576045719","1473,7596515648538","1456,4994783706275","1466,5284554371874","2104,794755479895","2105,140916121254","2105,140916121254","1646,112012203552","1646,112012203552","0,0","2495,376031924819","2495,376031924819","2523,831348150108","2523,831348150108","2523,831348150108","2523,831348150108","2495,376031924819","2495,376031924819","2495,376031924819","2495,376031924819","2495,376031924819","2495,376031924819","2495,376031924819","2495,376031924819","1705,837583376718","2,5589887063976575","14,778929679059269","33,209542723755106","33,209542723755106","42,84462669069271","57,694792752663005","80,69187209460367","119,15652864113875","137,16978381780913","137,16978381780913","135,879448652547","137,16978381780913","137,16978381780913","156,28494587674712","167,86345882617897","198,81323406420617","217,05777195534637","229,32518136379204","262,1226690531113","287,3328695015353","292,38507768322376","318,8744596445463","318,7200842825831","318,7200842825831","387,7421401035014","394,3310105569176","404,90800886178795","437,8880734857708","0,0","437,8040336520418","491,9616013463363","517,4492025361727","543,668424674587","548,6440733501564","560,4333571457821","563,7638873289649","567,7531668642615","579,9236727339726","582,0542622502522","582,0541673149543","591,9201238109149","582,1992121915902","606,702909179987","656,4078935224506","715,4224567191189","762,9749755044928","747,3968435590469","747,3968435590469","836,2046029708688","942,4270788890616","949,5413380358207","972,0268581395944","977,4968603562373","997,6683836683569","1018,3849785085617","1050,9405734724066","1073,1727960989838","1089,859408964607","1089,859408964607","1089,859408964607","1190,109468921408","1089,859408964607","1089,859408964607","1089,859408964607","1190,109468921408","1089,0168978115748","1089,859408964607","1103,6419137155178","1089,859408964607","1103,6669239818095","1103,390784565832","1108,3270591454195","1123,1578807647236","1129,8289871570514","1129,9941320102364","1129,229574932489","1129,9220971980494","1141,1482505925778","1157,938256619105","1160,8491694910506","1166,0890804915425","1176,4798704746838","1179,739090762545","1202,8602541466387","1217,4144292717508","1231,3057090471598","1231,2692173214386","1239,7871752428266","1242,3371748705108","1263,9340955493633","1278,7942221675696","1291,8570053498818","1311,2926851883315","1315,0997055124876","1329,2172454665438","1347,4071006851468","1365,5005053469963","1402,078844485977","1395,5225113916947","1413,3499882495348","1416,1406215014533","1430,150952680652","1439,0322171169587","217,05777195534637","1452,8722033310178","1464,3152575615832","1479,9670130108727","1481,001753815152","1488,2554128083982","1476,337558478518","1496,5219119918884","1505,003266778976","1510,5541159046502","1510,5541159046502","1531,7221230399882","1531,8831533435043","1531,9953885493346","1550,9739117821084","1552,1369330870689","1555,7542161146048","1555,826496361701","1560,2948074343055","1568,1184480334962","1592,1089807073024","1615,5305296500376","1619,5323797760952","1615,5305296500376","1634,3624674148984","1694,2580467192713","1694,2580467192713","1634,5304128137152","1668,1507664877108","1668,1507664877108","1671,7755299035268","1671,7755299035268","1673,6483143079047","1677,2752854312462","1684,3758870200727","1695,4913848544923","1712,6184632088452","1712,3721675609822","1714,244434376307","1721,1278430971586","1723,6829080266007","1720,9266052547005","1723,0885356772062","1731,5453546353585","1731,5453546353585","1731,5453546353585","1736,5479137977827","1738,4637107336132","1742,8510913666762","1742,8510913666762","1743,183541774787","1743,183541774787","1705,837583376718","1705,837583376718","1707,7043836075477","1707,8948267021187","1706,9068098224366","1711,5655080670076","1730,866566980542","1711,307073330299","1711,5951214894078","1705,837583376718","1705,9420683738113","1710,7356418730874","1714,0965699749174","1717,4994587485317","1714,0965699749174","1714,0965699749174","1715,5742115693915","1725,221210830447","1730,731475652701","1710,2207818875415","1714,0957423481775","1723,4439545993514","1731,5972582901934","1739,4194406227668","1728,640649213514","1499,5991112427116","1501,2429305004623","1499,6918579758365","1503,7856311794094","1490,7902781800283","1511,527912863341","1510,3667027273525","1517,0151630013734","1560,7700964491073","1542,3163821391402","1573,7719833922124","1573,7220903994885","1487,8937594403696","1487,8937594403696","1499,644802645948","1605,2868980297985","1583,185440017405","1609,9144888707651","1591,242199245691","1616,0864494363407","1611,8530527738035","1632,9153382423465","1636,049314685389","1632,9153382423465","1647,2284306749737","1647,2284306749737","1647,2284306749737"
I0061,"628,0589724951913","664,465172832747","668,748180990692","89,14143953960995","125,80433098214836","238,51440965616865","264,65876779585295","761,6197645998175","723,0371772684339","746,7695713359393","749,9608382778864","756,7034835884623","789,2399371093057","797,1046337480113","813,1786732251452","238,51440965616865","849,560625194488","853,626828595431","881,0711747981413","901,5805106294213","905,7695210103317","919,4031931949985","938,9631577911235","946,9892496066285","948,4225518642305","965,2731786341217","967,293251076816","992,2383885746253","390,235115803565","389,9499125661447","536,9690662653963","556,5827171125661","640,393639073252","640,5043981776357","643,0069129928465","645,8451958725617","677,944292903376","994,9898168121944","1004,585753744791","1021,6062743202475","1021,6163803599657","1038,876553554192","1101,602582000703","390,58127644492447","390,235115803565","390,235115803565","1281,1861387670676","1281,1861387670676","2495,3760319248195","0,0","0,0","28,455316225289152","28,455316225289152","28,455316225289152","28,455316225289152","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1340,9117099402335","2492,817043218422","2480,59710224576","2462,1664892010645","2462,1664892010645","2452,531405234127","2437,6812391721564","2414,684159830216","2376,2195032836808","2358,20624810701","2358,20624810701","2359,4965832722723","2358,20624810701","2358,20624810701","2339,091086048072","2327,51257309864","2296,562797860613","2278,318259969473","2266,0508505610273","2233,2533628717083","2208,0431624232842","2202,990954241596","2176,501572280273","2176,6559476422362","2176,6559476422362","2107,6338918213182","2101,045021367902","2090,4680230630315","2057,4879584390487","2495,3760319248195","2057,571998272778","2003,4144305784832","1977,9268293886469","1951,7076072502325","1946,731958574663","1934,9426747790371","1931,6121445958543","1927,6228650605576","1915,4523591908464","1913,321769674567","1913,3218646098649","1903,4559081139043","1913,176819733229","1888,6731227448322","1838,9681384023686","1779,9535752057002","1732,4010564203263","1747,9791883657722","1747,9791883657722","1659,1714289539505","1552,9489530357578","1545,8346938889986","1523,3491737852248","1517,879171568582","1497,7076482564626","1476,9910534162577","1444,4354584524128","1422,2032358258357","1405,5166229602125","1405,5166229602125","1405,5166229602125","1305,2665630034114","1405,5166229602125","1405,5166229602125","1405,5166229602125","1305,2665630034114","1406,3591341132446","1405,5166229602125","1420,9841500171876","1405,5166229602125","1391,70910794301","1391,9852473589874","1387,0489727794","1372,2181511600959","1365,547044767768","1365,525969538957","1366,1464569923305","1365,45393472677","1354,2277813322416","1337,4377753057145","1334,5268624337689","1329,286951433277","1318,8961614501357","1315,6369411622745","1292,5157777781808","1277,9616026530687","1264,0703228776597","1264,1068146033808","1255,5888566819929","1253,0388570543087","1231,4419363754562","1216,5818097572499","1203,5190265749377","1184,083346736488","1180,2763264123319","1166,1587864582757","1147,9689312396727","1129,8755265778232","1093,2971874388425","1099,8535205331248","1082,0260436752847","1079,2354104233661","1065,2250792441675","1074,1063436804743","2278,318259969473","1087,9463298945334","1099,3893841250988","1115,0411395743884","1116,0758803786675","1123,3295393719138","1111,4116850420337","1131,596038555404","1140,0773933424916","1145,6282424681658","1145,6282424681658","1166,7962496035038","1166,95727990702","1167,0695151128502","1186,048038345624","1187,2110596505845","1190,8283426781204","1190,9006229252166","1195,3689339978212","1203,1925745970118","1227,183107270818","1250,6046562135532","1254,6065063396109","1250,6046562135532","1269,436593978414","1329,332173282787","1329,332173282787","1269,6045393772308","1303,2248930512264","1303,2248930512264","1306,8496564670425","1306,8496564670425","1308,7224408714203","1312,3494119947618","1319,4500135835883","1330,5655114180079","1347,6925897723609","1347,4462941244979","1349,3185609398226","1356,2019696606742","1358,7570345901163","1356,000731818216","1358,1626622407218","1366,6194811988742","1366,6194811988742","1366,6194811988742","1371,6220403612983","1373,5378372971288","1377,9252179301918","1377,9252179301918","1378,2576683383027","1378,2576683383027","1340,9117099402335","1340,9117099402335","1342,7785101710633","1342,9689532656344","1341,9809363859522","1346,6396346305232","1365,9406935440577","1346,3811998938147","1346,6692480529234","1340,9117099402335","1341,0161949373269","1345,809768436603","1349,170696538433","1352,5735853120473","1349,170696538433","1349,170696538433","1350,6483381329072","1360,2953373939627","1365,8056022162166","1345,2949084510572","1349,1698689116931","1358,518081162867","1366,671384853709","1374,4935671862825","1363,7147757770297","1134,6732378062272","1136,317057063978","1134,765984539352","1138,859757742925","1004,585753744791","1146,6020394268567","1145,4408292908681","1152,089289564889","1195,844223012623","1177,3905087026558","1208,846109955728","1208,796216963004","1122,9678860038853","1122,9678860038853","1134,7189292094636","1240,3610245933141","1218,2595665809206","1244,9886154342807","1226,3163258092065","1251,1605759998563","1246,927179337319","1267,989464805862","1271,1234412489046","1267,989464805862","1282,3025572384893","1282,3025572384893","1282,3025572384893"
I0062,"628,0589724951913","664,465172832747","668,748180990692","89,14143953960995","125,80433098214836","238,51440965616865","264,65876779585295","761,6197645998175","723,0371772684339","746,7695713359393","749,9608382778864","756,7034835884623","789,2399371093057","797,1046337480113","813,1786732251452","238,51440965616865","849,560625194488","853,626828595431","881,0711747981413","901,5805106294213","905,7695210103317","919,4031931949985","938,9631577911235","946,9892496066285","948,4225518642305","965,2731786341217","967,293251076816","992,2383885746253","390,235115803565","389,9499125661447","536,9690662653963","556,5827171125661","640,393639073252","640,5043981776357","643,0069129928465","645,8451958725617","677,944292903376","994,9898168121944","1004,585753744791","1021,6062743202475","1021,6163803599657","1038,876553554192","1101,602582000703","390,58127644492447","390,235115803565","390,235115803565","1281,1861387670676","1281,1861387670676","2495,3760319248195","0,0","0,0","28,455316225289152","28,455316225289152","28,455316225289152","28,455316225289152","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1340,9117099402335","2492,817043218422","2480,59710224576","2462,1664892010645","2462,1664892010645","2452,531405234127","2437,6812391721564","2414,684159830216","2376,2195032836808","2358,20624810701","2358,20624810701","2359,4965832722723","2358,20624810701","2358,20624810701","2339,091086048072","2327,51257309864","2296,562797860613","2278,318259969473","2266,0508505610273","2233,2533628717083","2208,0431624232842","2202,990954241596","2176,501572280273","2176,6559476422362","2176,6559476422362","2107,6338918213182","2101,045021367902","2090,4680230630315","2057,4879584390487","2495,3760319248195","2057,571998272778","2003,4144305784832","1977,9268293886469","1951,7076072502325","1946,731958574663","1934,9426747790371","1931,6121445958543","1927,6228650605576","1915,4523591908464","1913,321769674567","1913,3218646098649","1903,4559081139043","1913,176819733229","1888,6731227448322","1838,9681384023686","1779,9535752057002","1732,4010564203263","1747,9791883657722","1747,9791883657722","1659,1714289539505","1552,9489530357578","1545,8346938889986","1523,3491737852248","1517,879171568582","1497,7076482564626","1476,9910534162577","1444,4354584524128","1422,2032358258357","1405,5166229602125","1405,5166229602125","1405,5166229602125","1305,2665630034114","1405,5166229602125","1405,5166229602125","1405,5166229602125","1305,2665630034114","1406,3591341132446","1405,5166229602125","1420,9841500171876","1405,5166229602125","1391,70910794301","1391,9852473589874","1387,0489727794","1372,2181511600959","1365,547044767768","1365,525969538957","1366,1464569923305","1365,45393472677","1354,2277813322416","1337,4377753057145","1334,5268624337689","1329,286951433277","1318,8961614501357","1315,6369411622745","1292,5157777781808","1277,9616026530687","1264,0703228776597","1264,1068146033808","1255,5888566819929","1253,0388570543087","1231,4419363754562","1216,5818097572499","1203,5190265749377","1184,083346736488","1180,2763264123319","1166,1587864582757","1147,9689312396727","1129,8755265778232","1093,2971874388425","1099,8535205331248","1082,0260436752847","1079,2354104233661","1065,2250792441675","1074,1063436804743","2278,318259969473","1087,9463298945334","1099,3893841250988","1115,0411395743884","1116,0758803786675","1123,3295393719138","1111,4116850420337","1131,596038555404","1140,0773933424916","1145,6282424681658","1145,6282424681658","1166,7962496035038","1166,95727990702","1167,0695151128502","1186,048038345624","1187,2110596505845","1190,8283426781204","1190,9006229252166","1195,3689339978212","1203,1925745970118","1227,183107270818","1250,6046562135532","1254,6065063396109","1250,6046562135532","1269,436593978414","1329,332173282787","1329,332173282787","1269,6045393772308","1303,2248930512264","1303,2248930512264","1306,8496564670425","1306,8496564670425","1308,7224408714203","1312,3494119947618","1319,4500135835883","1330,5655114180079","1347,6925897723609","1347,4462941244979","1349,3185609398226","1356,2019696606742","1358,7570345901163","1356,000731818216","1358,1626622407218","1366,6194811988742","1366,6194811988742","1366,6194811988742","1371,6220403612983","1373,5378372971288","1377,9252179301918","1377,9252179301918","1378,2576683383027","1378,2576683383027","1340,9117099402335","1340,9117099402335","1342,7785101710633","1342,9689532656344","1341,9809363859522","1346,6396346305232","1365,9406935440577","1346,3811998938147","1346,6692480529234","1340,9117099402335","1341,0161949373269","1345,809768436603","1349,170696538433","1352,5735853120473","1349,170696538433","1349,170696538433","1350,6483381329072","1360,2953373939627","1365,8056022162166","1345,2949084510572","1349,1698689116931","1358,518081162867","1366,671384853709","1374,4935671862825","1363,7147757770297","1134,6732378062272","1136,317057063978","1134,765984539352","1138,859757742925","1004,585753744791","1146,6020394268567","1145,4408292908681","1152,089289564889","1195,844223012623","1177,3905087026558","1208,846109955728","1208,796216963004","1122,9678860038853","1122,9678860038853","1134,7189292094636","1240,3610245933141","1218,2595665809206","1244,9886154342807","1226,3163258092065","1251,1605759998563","1246,927179337319","1267,989464805862","1271,1234412489046","1267,989464805862","1282,3025572384893","1282,3025572384893","1282,3025572384893"
