Inyección,La Paz#B3280,La Dormida Pueblo#B3285,La Dormida#B3390,Corcobo#C1050,Puelen#C1100,Algarrobo del Aguila#C1200,Santa Isabel#C1300,San Basilio#C2720,Bulnes#C2730,Sistema Sur#C2736,Malena - Rio IV#C2738,CT Maranzana#C2745,Manisero#C2757,Las Acequias#C2775,Alejandro Roca#C2780,Alejandro Roca II#C2781,La Carlota#C2785,Pedro Funes#C2790,Pascanas#C2800,Wenseslao Escalante#C2810,Gasoducto Regional Sur Este - RUTA 8#C2814,Monte Maiz#C2820,Isla Verde#C2830,Gral. Baldissera#C2840,Inrriville#C2850,Camilo Aldao#C2860,Los Surgentes#C2865,Cruz Alta#C2870,La Mora#C3020,GNL La Mora#C3025,El Bebedero#C3120,Zanjitas#C3140,Glucovil#C3220,Villa Mercedes#C3240,Valle de Conlara#C3250,Crafmsa#C3260,Justo Daract#C3270,Arteaga#C4080,San Jose de la Esquina#C4095,Arequito#C4110,Villa Eloisa#C4125,Regional Sur#C4140,Pujato#C4200,Gas Andes - Gas Comb#C9556,Campo Duran#I0001,Aguada San Roque#I0061,Aguada Pichana#I0062,Total Interconexion#I0063,Pluspetrol Intercone#I0070,Centro Este#I0074,Loma de La Lata#I0080,Mega 2#I0085,Borde Montuoso#I0087,Petrolera Santa Fe#I0090,Fortin de Piedra#I0093,Vaca Muerta#I0094,Coiron Amargo#I0096,GNL Escobar-Cardales#I0200,Aguaray#N1040,CT Piquirenda#N1043,Tartagal (ciudad)#N1050,Tartagal III#N1055,Mosconi#N1070,Cornejo#N1073,Ballivian#N1076,Embarcacion#N1080,Gasoducto Atacama#N1085,Pichanal#N1090,Norandino#N1095,Colonia Santa Rosa#N1100,E. B. Urundel#N1110,CT Caimancito#N1118,Lib. Gral. San Martin#N1120,Fraile Pintado#N1125,Miraflores#N1130,E. B. Lavayen#N1150,Puesto Viejo#N1160,TermoAndes#N1185,Torzalito - Salta#N1200,Torzalito - C.T. Guemes#N1205,Gasoducto Anta#N1265,E. B. Refinor Río Piedras#N1275,Metan#N1280,GNC Senda Verde#N1285,Rosario de la Frontera#N1290,Trancas#N1301,Choromoro#N1306,Trapani#N1310,Timbo#N1320,Alderete#N1331,Tucuman Norte#N1340,C.T. Independencia#N1346,C.T. San Miguel de Tucuman (Plusp)#N1360,C.T. Tucuman (Plusp)#N1364,C.T. Ave Fenix (Plusp)#N1367,Tucuman Sur#N1370,C.T. Y-GEN II (El Bracho IV)#N1372,Mista#N1390,Lamadrid#N1430,Lavalle#N1440,Frias#N1470,Loma Negra (Cementera)#N2034,Loma Negra (Ciudad)#N2048,Catamarca-La Rioja#N2062,E. B. Quilino#N2110,Quilino#N2118,Valle de Punilla#N2125,Dean Funes#N2132,Regional Norte#N2140,Totoral#N2146,Colonia Caroya#N2155,Sierras Chicas#N2180,Mi Granja#N2215,Casaro#N2217,Bimbo Cordoba#N2219,HGS#N2220,GNC Ducoin#N2222,Malvinas Argentinas#N2224,Zarate#N2226,GNC LUIS A CARRIZO#N2227,Embotelladora del Atlantico#N2228,Industrias RAR#N2229,Cordoba Norte#N2230,Montecristo#N2258,Cordoba Sur#N2330,EM Sistema Este CBA#N2335,Toledo#N2342,Rio Segundo#N2356,C.T. Pilar Zanichelli#N2370,C.T. Bicentenario (CT Pilar II)#N2373,Pilar Pueblo#N2380,Pilar - Arroyito#N2398,Laguna Larga#N2412,Valle de Calamuchita#N2420,Oncativo#N2426,Centro Este 1#N2430,Oliva - Rio Tercero#N2440,Cnia. Vidal Abal#N2468,James Craik#N2482,Tio Pujio#N2496,General Cabrera Hernando#N2552,Centro Este II#N2560,C.T. Las Playas#N2580,C.T. Villa Maria#N2585,Ballesteros#N2590,Morrison#N2594,Bellville#N2608,San Marcos Sur#N2636,Sistema Ruta 2 CBA#N2640,Leones#N2650,Marcos Juarez#N2664,Gral Roca#N2678,Gto Reg Las Parejas#N4005,Armstrong#N4020,C.T. Cañada de Gomez#N4032,Cda de Gomez#N4035,Correa#N4050,Carcarana#N4065,Ingenio Ledesma#N8020,San Jeronimo Sur#P4170,Roldan#P4175,Sipar Gerdau#P4190,C.T. Perez#P4193,Rosario Norte#P4210,Zavalla#P4280,Rosario Sur#P4310,Villa Amelia#P4320,Villa Amelia II#P4322,Arroyo Seco Dreyfus#P4340,Arroyo Seco Pueblo#P4345,Rueda Ruta 90#P4360,Villa Constitucion#P4365,San Nicolas#P4395,CT Rojo#P4399,Rojo#P4401,C.T. AES Parana#P4405,San Nicolas Sur#P4415,Ramallo#P4425,Perez Millan#P4430,CT San Pedro#P4433,Chaparral#P4435,San Pedro#P4440,Baradero#P4470,CT M Belgrano#P4501,CTM Belgrano l2#P4502,San Sebastian#P5010,Granja Tres Arroyos#P5015,Cap. Sarmiento#P5020,Carmen de Areco#P5022,Villa Lia#P5028,El Chaja#P5050,C.T. Las Palmas#P5060,Zarate Solis#P5080,Capilla del Señor#P5100,CT Parque Pilar#P5338,Casco Fatima#P5340,CT Matheu III#P5370,Villa Rosa#P5380,CT Matheu#P5405,CT Matheu II#P5408,Pacheco#P5541,Ind Vasa#R5100,Wilmor#R5120,Lactolab#R5130,Indio Cua#R5140,CT Lujan#R5150,Potenza Gronanti#R5160,Cardales#R5201,Inyección El Chaja: MC#R0538,Country Los Cardales#R5220,Refrescos del Norte#R5240,Montes de Oca#R5260,Cabred#R5262,Parada Robles#R5265,Torres#R5270,San Ceferino#R5272,C. La Colina#R5275,Opendoor#R5280,Papelera Nicaragua#R5290,Sakura#R5295,Cabaña de Polo#R5300,Gral. Rodriguez#H0394,Cartocor#R9410,CT San Martin#S4451,CT Oliveros - Renova#S4460,Dreyfus Timbues#S4490,Oliveros#S4500,Oliveros II#S4503,CT Vuelta de Obligado#S4504,Drovetta#S4505,Maciel#S4510,Galvez#S4515,Barrancas#S4520,GNC Damarra Coronda#S4527,Coronda#S4530,San Lorenzo#S4550,CT Puerto T6#S4560,Serodino#S4590,Sauce Viejo#S4595,Desvio Arijon#S4600,Santo Tome#S4605,San Carlos#S4615,Santa Fe#S4620,Regional Centro#S4635,Paracao#S9115,Oro Verde#S9120,Paracao II#S9140,Aldea Gasnea#S9251,A.Brasilera-TGM#U1000
Campo Duran,"2105,6011398536425","2142,007340191198","2146,290348349143","2462,0836635305436","2425,420772087882","2312,710693413862","2286,5663352741776","1799,6930972344373","1828,4431225413357","1804,7107284740202","1801,5194615320731","1794,7768162221655","1762,2403627011836","1754,3756660619051","1738,3016265844908","1738,3016265844908","1701,919674615148","1697,853471214205","1670,409125011659","1649,8997891808185","1645,710778799908","1632,07710661458","1612,517142018455","1604,4910502035113","1603,0577479459093","1586,880214714775","1569,742748353765","1550,435674196052","2161,2022238119107","2161,487427049331","2014,5112336238474","1994,897582776448","1911,0866608157085","1910,9759016299524","1908,4733868165424","1905,6351039368274","1873,5360069062938","1544,0099786434423","1534,4140417108458","1526,9207402651778","1517,3882429694818","1500,1280697752554","1472,796488267773","2161,2022238119107","0,0","2551,2251030701536","2551,2251030701536","2551,2251030701536","2551,2251030701536","2551,2251030701536","2551,2251030701536","2551,2251030701536","2551,2251030701536","2551,2251030701536","2551,2251030701536","2551,2251030701536","2551,2251030701536","1742,815533605056","2,5589887063976575","14,7789296786905","33,209542723386335","33,209542723386335","42,844626690323935","57,694792752294234","80,6918720942349","119,15652864076998","137,16978382147173","135,8794486527172","135,8794486527172","156,28494588064544","167,8634588304665","198,8132340684937","217,0577719593869","229,32518136783258","262,1226690572892","287,33286950571323","292,3850776874017","318,8744596485531","318,72008428658995","318,72008428658995","387,74214010750825","394,3310105609244","404,9080088653687","437,8880734355929","437,80403365548557","491,96160129607506","517,4492024859115","543,6684246241539","548,6440733006291","560,433357096637","563,7638872798198","567,7531668151164","579,923672685568","582,0542304964649","582,0543254317629","591,9202813165264","582,1993696976652","606,7030666855985","656,4080510280621","715,4226142246541","769,1193529440357","748,8457664376998","1196,3313472492778","842,3489804104731","948,5714563286235","955,6857154753826","978,1712355791564","983,6412377949754","1003,812761107095","1024,5293559472998","1057,0849509111447","1079,3171735377218","1095,3403175592975","1109,8071735490937","1103,643761250759","1196,3315371198737","1103,6401087238714","1102,221255976444","1105,9247173182985","1196,3314421845757","1095,1612752503129","1108,7641096090745","1109,8118337265682","1096,0037864140425","1109,8113014315782","1109,5351620156007","1114,4714365951882","1129,3022582144922","1135,973364591042","1136,0719407160861","1135,3739523815152","1136,1439755282731","1147,3701289228015","1164,160134948792","1167,0710478207375","1172,3109588212294","1182,7017488043707","1185,9609690908492","1209,0823223451043","1223,6364974702165","1237,5122398991311","1237,5487316248523","1246,0552080723671","1248,6052077000513","1270,2021283789038","1285,0622549968068","1298,125038179119","1317,5607180175687","1321,3677383417248","1335,4852782961002","1353,6751335142076","1371,768538176057","1408,3468773165625","1401,7905442209055","1419,6180210801203","1422,4086543320389","1436,4189855112375","1445,3002499475442","217,0577719593869","1459,1402361616033","1470,5832903925625","1486,2350458402354","1487,2697866445146","1494,523445638382","1482,6055913091225","1502,7899448218723","1511,27129960896","1516,822148734634","1516,822148734634","1537,990155869972","1538,1511861734882","1559,4970979141276","1567,9410688994556","1569,104090204416","1572,7213732294604","1628,2708904479703","1577,198351355606","1585,0219919547967","1609,0125246287907","1648,0468594467077","1652,0487095727653","1638,0118790116278","1666,8787972115686","1731,2359969439556","1731,2359969439556","1700,5748461572275","1700,5748461572275","1700,5748461572275","1721,5867100688051","1702,481108887109","1710,6262645313464","1714,2532356559304","1721,353837244757","1732,4693350828304","1749,5964134803125","1749,3501178324495","1758,057396875063","1760,6124617870432","1757,8561590326049","1760,0180894528123","1778,8036347583275","1744,682333879015","1744,872776973586","1743,8847600939039","1748,543458338475","1767,8438151509267","1748,2850236017664","1742,815533605056","1742,815533605056","1742,9200186452786","1747,7135921445547","1751,0721628926597","1754,4767069197537","1751,0738181461395","1751,0738181461395","1752,5514597406136","1762,198459001669","1767,7087238230856","1747,1987321590088","1751,0729905193996","1760,4212027705735","1780,1607899451717","1765,617897386054","1496,386053852205","1498,0298731585433","1496,4788006339174","1500,5725738374904","1710,6262645313464","1508,3148555291834","1507,1536453854335","1513,8021056688583","1557,5570391167705","1539,1033248068034","1570,5589260598756","1570,5090330671517","1484,6806071141798","1484,6807020494778","1502,1232410431262","1602,037933264312","1579,9364752519184","1606,6655241052786","1587,9932344802044","1612,8374846685294","1608,6040880059923","1623,7137312043849","1620,5797547613424","1623,7137312043849","1609,811141420885","1609,811141420885"
Inyección El Chaja: MC,"930,1362011354918","966,5424014730476","970,8254096309926","1286,6187248123927","1249,9558333697314","1137,2457546957112","1111,1013965560269","624,2281585162866","652,978183823185","629,2457897558695","626,0545228139224","619,3118775040149","586,7754239830329","578,9107273437543","562,8366878663401","562,8366878663401","526,4547358969972","522,3885324960543","494,9441862935082","474,4348504626677","470,2458400817573","456,6121678964294","437,0522033003043","429,0261114853608","427,5928092277588","411,4152759966245","394,2778096356142","374,9707354779014","985,7372850937602","986,0224883311805","839,0462949056969","819,4326440582973","735,6217220975577","735,5109629118018","733,0084480983917","730,1701652186765","698,0710681881429","368,5450399252917","358,9491029926951","351,455801547027","341,923304251331","324,66313105710475","297,33154954962214","985,7372850937602","1742,8155336050568","1375,7601643520027","1375,7601643520027","1375,7601643520027","1375,7601643520027","1375,7601643520027","1375,7601643520027","1375,7601643520027","1375,7601643520027","1375,7601643520027","1375,7601643520027","1375,7601643520027","1375,7601643520027","0,0","1740,256544898659","1728,0366039263663","1709,6059908816706","1709,6059908816706","1699,970906914733","1685,1207408527628","1662,123661510822","1623,659004964287","1605,6457497835852","1606,9360849523398","1606,9360849523398","1586,5305877244114","1574,9520747745903","1544,002299536563","1525,7577616456697","1513,490352237224","1480,6928645477674","1455,4826640993433","1450,4304559176549","1423,9410739565035","1424,0954493184665","1424,0954493184665","1355,0733934975483","1348,4845230441322","1337,907524739688","1304,9274601694638","1305,011499949571","1250,8539323089817","1225,3663311191453","1199,1471089809029","1194,1714603044277","1182,3821765084197","1179,0516463252368","1175,0623667899401","1162,8918609194886","1160,7613031085916","1160,7612081732937","1150,8952522885302","1160,6161639073912","1136,112466919458","1086,4074825769944","1027,3929193804024","973,6961806610207","993,9697671673566","546,4841863557787","900,4665531945832","794,2440772764329","787,1298181296738","764,6442980259001","759,174295810081","739,0027724979615","718,2861776577566","685,7305826939116","663,4983600673346","647,8333006637282","662,3001566535244","656,1367443551898","546,4839964851827","656,133091828302","654,7142390808746","658,4177004227291","546,4840914204807","647,6542583547435","661,2570927135051","662,304816830999","646,811747191014","633,0042321734783","633,2803715894557","628,3440970098682","613,5132753905642","606,8421690140145","606,7435928889703","607,4415812235411","606,6715580767832","595,4454046822548","578,6553986562644","575,7444857843188","570,5045747838269","560,1137848006857","556,8545645142073","533,7332112599521","519,1790361348399","505,3032937059252","505,26680198020404","496,76032553268914","494,2103259050049","472,6134052261523","457,7532786082493","444,6904954259371","425,2548155874874","421,4477952633314","407,33025530895594","389,14040009084846","371,046995428999","334,46865628849343","341,02498938415044","323,1975125249356","320,40687927301695","306,39654809381847","297,5152836575117","1525,7577616456697","283,67529744345256","272,2322432124933","256,5804877648203","255,54574696054112","248,29208796667368","260,2099422959333","240,02558878318342","231,54423399609584","225,99338487042172","225,99338487042172","204,82537773508372","204,6643474315676","183,31843569092817","174,87446470560022","173,7114434006398","170,0941603755954","235,20428625411483","165,61718224944966","157,79354165025904","133,803008976265","94,76867415834808","90,7668240322905","104,80365459342798","75,93673639348728","11,579536661100374","11,579536661100374","109,63278533914618","109,63278533914618","109,63278533914618","130,64464925072372","40,334424717946845","32,18926907370951","28,56229794912546","21,461696360298916","10,346198522225622","6,780879875256593","6,534584227393637","15,241863270006892","17,79692818198723","15,040625427548877","17,202555847756273","35,988101153271344","1,8668002739589862","2,057243368529989","1,0692264888477558","5,7279247334186625","25,028281545870513","5,469489996710233","0,0","0,0","0,10448504022245729","4,89805853949858","8,256629287603388","11,661173314697649","8,258284541083423","8,258284541083423","9,735926135557598","19,382925396612954","24,893190218029368","4,383198553952713","8,257456914343406","17,605669165517316","37,34525634011548","22,8023637809978","320,92111513405405","322,5649344403925","321,0138619157667","325,1076351193396","32,18926907370951","332,84991681103276","331,68870666728276","338,3371669507077","382,0921003986199","363,6383860886527","395,093987341725","395,0440943490011","309,21566839602906","309,215763331327","326,6583023249755","426,5729945461614","404,4715365337679","431,20058538712794","412,52829576205386","437,37254595037876","433,1391492878417","448,24879248623444","445,11481604319187","448,24879248623444","434,34620270273444","434,34620270273444"
GNL Escobar-Cardales,"930,1362011354918","966,5424014730476","970,8254096309926","1286,6187248123927","1249,9558333697314","1137,2457546957112","1111,1013965560269","624,2281585162866","652,978183823185","629,2457897558695","626,0545228139224","619,3118775040149","586,7754239830329","578,9107273437543","562,8366878663401","562,8366878663401","526,4547358969972","522,3885324960543","494,9441862935082","474,4348504626677","470,2458400817573","456,6121678964294","437,0522033003043","429,0261114853608","427,5928092277588","411,4152759966245","394,2778096356142","374,9707354779014","985,7372850937602","986,0224883311805","839,0462949056969","819,4326440582973","735,6217220975577","735,5109629118018","733,0084480983917","730,1701652186765","698,0710681881429","368,5450399252917","358,9491029926951","351,455801547027","341,923304251331","324,66313105710475","297,33154954962214","985,7372850937602","1742,8155336050568","1375,7601643520027","1375,7601643520027","1375,7601643520027","1375,7601643520027","1375,7601643520027","1375,7601643520027","1375,7601643520027","1375,7601643520027","1375,7601643520027","1375,7601643520027","1375,7601643520027","1375,7601643520027","0,0","1740,256544898659","1728,0366039263663","1709,6059908816706","1709,6059908816706","1699,970906914733","1685,1207408527628","1662,123661510822","1623,659004964287","1605,6457497835852","1606,9360849523398","1606,9360849523398","1586,5305877244114","1574,9520747745903","1544,002299536563","1525,7577616456697","1513,490352237224","1480,6928645477674","1455,4826640993433","1450,4304559176549","1423,9410739565035","1424,0954493184665","1424,0954493184665","1355,0733934975483","1348,4845230441322","1337,907524739688","1304,9274601694638","1305,011499949571","1250,8539323089817","1225,3663311191453","1199,1471089809029","1194,1714603044277","1182,3821765084197","1179,0516463252368","1175,0623667899401","1162,8918609194886","1160,7613031085916","1160,7612081732937","1150,8952522885302","1160,6161639073912","1136,112466919458","1086,4074825769944","1027,3929193804024","973,6961806610207","993,9697671673566","546,4841863557787","900,4665531945832","794,2440772764329","787,1298181296738","764,6442980259001","759,174295810081","739,0027724979615","718,2861776577566","685,7305826939116","663,4983600673346","647,8333006637282","662,3001566535244","656,1367443551898","546,4839964851827","656,133091828302","654,7142390808746","658,4177004227291","546,4840914204807","647,6542583547435","661,2570927135051","662,304816830999","646,811747191014","633,0042321734783","633,2803715894557","628,3440970098682","613,5132753905642","606,8421690140145","606,7435928889703","607,4415812235411","606,6715580767832","595,4454046822548","578,6553986562644","575,7444857843188","570,5045747838269","560,1137848006857","556,8545645142073","533,7332112599521","519,1790361348399","505,3032937059252","505,26680198020404","496,76032553268914","494,2103259050049","472,6134052261523","457,7532786082493","444,6904954259371","425,2548155874874","421,4477952633314","407,33025530895594","389,14040009084846","371,046995428999","334,46865628849343","341,02498938415044","323,1975125249356","320,40687927301695","306,39654809381847","297,5152836575117","1525,7577616456697","283,67529744345256","272,2322432124933","256,5804877648203","255,54574696054112","248,29208796667368","260,2099422959333","240,02558878318342","231,54423399609584","225,99338487042172","225,99338487042172","204,82537773508372","204,6643474315676","183,31843569092817","174,87446470560022","173,7114434006398","170,0941603755954","235,20428625411483","165,61718224944966","157,79354165025904","133,803008976265","94,76867415834808","90,7668240322905","104,80365459342798","75,93673639348728","11,579536661100374","11,579536661100374","109,63278533914618","109,63278533914618","109,63278533914618","130,64464925072372","40,334424717946845","32,18926907370951","28,56229794912546","21,461696360298916","10,346198522225622","6,780879875256593","6,534584227393637","15,241863270006892","17,79692818198723","15,040625427548877","17,202555847756273","35,988101153271344","1,8668002739589862","2,057243368529989","1,0692264888477558","5,7279247334186625","25,028281545870513","5,469489996710233","0,0","0,0","0,10448504022245729","4,89805853949858","8,256629287603388","11,661173314697649","8,258284541083423","8,258284541083423","9,735926135557598","19,382925396612954","24,893190218029368","4,383198553952713","8,257456914343406","17,605669165517316","37,34525634011548","22,8023637809978","320,92111513405405","322,5649344403925","321,0138619157667","325,1076351193396","32,18926907370951","332,84991681103276","331,68870666728276","338,3371669507077","382,0921003986199","363,6383860886527","395,093987341725","395,0440943490011","309,21566839602906","309,215763331327","326,6583023249755","426,5729945461614","404,4715365337679","431,20058538712794","412,52829576205386","437,37254595037876","433,1391492878417","448,24879248623444","445,11481604319187","448,24879248623444","434,34620270273444","434,34620270273444"
Gral. Rodriguez,"967,4814574756073","1003,8876578131631","1008,1706659711081","1323,9639811525083","1287,301089709847","1174,5910110358268","1148,4466528961425","661,5734148564021","690,3234401633005","666,591046095985","663,3997791540379","656,6571338441304","624,1206803231483","616,2559836838698","600,1819442064556","600,1819442064556","563,7999922371127","559,7337888361698","532,2894426336237","511,7801068027832","507,5910964218728","493,9574242365449","474,3974596404198","466,3713678254763","464,9380655678743","448,76053233673997","431,6230659757297","412,3159918180169","1023,0825414338757","1023,367744671296","876,3915512458124","856,7779003984128","772,9669784376732","772,8562192519173","770,3537044385072","767,515421558792","735,4163245282584","405,8902962654072","396,2943593328106","388,8010578871425","379,2685605914465","362,00838739722025","334,67680588973764","1023,0825414338757","1780,1607899451724","1413,1054206921183","1413,1054206921183","1413,1054206921183","1413,1054206921183","1413,1054206921183","1413,1054206921183","1413,1054206921183","1413,1054206921183","1413,1054206921183","1413,1054206921183","1413,1054206921183","1413,1054206921183","37,34525634011549","1777,6018012387747","1765,381860266482","1746,9512472217862","1746,9512472217862","1737,3161632548486","1722,4659971928784","1699,4689178509377","1661,0042613044027","1642,9910061237008","1644,2813412924554","1644,2813412924554","1623,875844064527","1612,297331114706","1581,3475558766786","1563,1030179857853","1550,8356085773396","1518,038120887883","1492,827920439459","1487,7757122577705","1461,286330296619","1461,4407056585821","1461,4407056585821","1392,418649837664","1385,8297793842478","1375,2527810798035","1342,2727165095794","1342,3567562896867","1288,1991886490973","1262,711587459261","1236,4923653210185","1231,5167166445433","1219,7274328485353","1216,3969026653524","1212,4076231300558","1200,2371172596042","1198,1065594487072","1198,1064645134093","1188,2405086286458","1197,9614202475068","1173,4577232595736","1123,75273891711","1064,738175720518","1011,0414370011363","1031,3150235074722","583,8294426958943","937,8118095346988","831,5893336165485","824,4750744697894","801,9895543660157","796,5195521501967","776,3480288380771","755,6314339978723","723,0758390340272","700,8436164074502","685,1785570038438","699,64541299364","693,4820006953054","583,8292528252983","693,4783481684176","692,0594954209902","695,7629567628447","583,8293477605963","684,9995146948592","698,6023490536207","699,6500731711146","684,1570035311296","670,3494885135939","670,6256279295714","665,6893533499838","650,8585317306798","644,1874253541301","644,0888492290859","644,7868375636567","644,0168144168988","632,7906610223704","616,00065499638","613,0897421244345","607,8498311239425","597,4590411408013","594,1998208543229","571,0784676000677","556,5242924749555","542,6485500460408","542,6120583203196","534,1055818728047","531,5555822451204","509,9586615662678","495,0985349483648","482,0357517660526","462,6000719276029","458,7930516034469","444,67551164907144","426,48565643096396","408,3922517691145","371,81391262860893","378,37024572426594","360,5427688650511","357,75213561313245","343,74180443393396","334,8605399976272","1563,1030179857853","321,02055378356806","309,5774995526088","293,9257441049358","292,8910033006566","285,6373443067892","297,5551986360488","277,3708451232989","268,88949033621134","263,3386412105372","263,3386412105372","242,17063407519922","242,0096037716831","220,66369203104367","212,21972104571572","211,0566997407553","207,4394167157109","272,54954259423033","202,96243858956515","195,13879799037454","171,1482653163805","132,1139304984636","128,112080372406","142,14891093354348","113,28199273360278","48,92479300121586","48,92479300121586","146,97804167926168","146,97804167926168","146,97804167926168","167,98990559083921","77,67968105806234","69,53452541382501","65,90755428924095","58,8069527004144","47,69145486234111","40,39253566745411","40,146240019591154","48,85351906220441","51,40858397418475","48,6522812197464","50,81421163995379","69,59975694546887","35,478456066156504","35,2880129715855","36,27602985126774","31,617331606696823","12,316974794244967","31,875766343405253","37,34525634011549","37,34525634011549","37,240771299893034","32,447197800616905","29,088627052512095","25,68408302541783","29,086971799032057","29,086971799032057","27,60933020455788","17,962330943502526","12,452066122086112","32,962057786162774","29,087799425772076","19,739587174598164","0,0","14,542892559117679","358,26637147416955","359,910190780508","358,3591182558822","362,4528914594551","69,53452541382501","370,19517315114825","369,03396300739826","375,6824232908232","419,4373567387354","400,9836424287682","432,4392436818405","432,3893506891166","346,56092473614456","346,5610196714425","364,003558665091","463,9182508862769","441,8167928738834","468,54584172724344","449,87355210216936","474,71780229049426","470,4844056279572","485,59404882634993","482,46007238330736","485,59404882634993","471,69145904284994","471,69145904284994"
Aguada San Roque,"627,8037756761008","664,2099760136566","668,4929841716016","89,14143953960995","125,80433098227127","238,51440965629155","264,65876779597585","761,3645678602596","722,7819805288178","746,5143745961333","749,7056415380804","756,4482868479879","788,9847403689699","796,8494370082485","812,9234764856627","812,9234764856627","849,3054284550055","853,3716318559485","880,8159780584946","901,3253138893351","905,5143242702455","919,1479964555734","938,7079610516985","946,734052866642","948,167355124244","964,3448883553782","981,4823547163885","1000,7894288741012","390,0228792582426","390,3080824956629","536,7138694463059","556,3275202937054","640,1384422544451","640,249201440201","642,7517162536111","645,5899991333263","677,6890961638599","1007,215124426711","1016,8110613593076","1043,3693573963676","1033,8368601006716","1051,097033294898","1078,4286148023805","390,0228792582426","2551,225103070153","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1375,760164352003","2548,6661143637557","2536,4461733914627","2518,015560346767","2518,015560346767","2508,3804763798294","2493,530310317859","2470,5332309759183","2432,0685744293833","2414,0553192486814","2415,345654417436","2415,345654417436","2394,9401571895078","2383,3616442396865","2352,4118690016594","2334,167331110766","2321,8999217023206","2289,102434012864","2263,8922335644397","2258,8400253827513","2232,3506434216","2232,505018783563","2232,505018783563","2163,482962962645","2156,894092509229","2146,3170942047846","2113,3370296345606","2113,4210694146677","2059,2635017740786","2033,7759005842422","2007,5566784459998","2002,5810297695245","1990,7917459735165","1987,4612157903337","1983,471936255037","1971,3014303845855","1969,1708725736885","1969,1707776383905","1959,304821753627","1969,025733372488","1944,522036384555","1894,8170520420913","1835,8024888454993","1782,1057501261178","1802,3793366324537","1354,8937558208756","1708,8761226596803","1602,6536467415299","1595,5393875947707","1573,053867490997","1567,583865275178","1547,4123419630585","1526,6957471228536","1494,1401521590087","1471,9079295324316","1456,2428701288252","1470,7097261186213","1464,5463138202867","1354,8935659502797","1464,542661293399","1463,1238085459715","1466,827269887826","1354,8936608855777","1456,0638278198405","1469,666662178602","1470,7143862960959","1455,221316656111","1441,4138016385753","1441,6899410545527","1436,7536664749653","1421,9228448556612","1415,2517384791115","1415,1531623540673","1415,8511506886382","1415,0811275418803","1403,8549741473519","1387,0649681213615","1384,154055249416","1378,914144248924","1368,5233542657827","1365,2641339793042","1342,142780725049","1327,588605599937","1313,7128631710223","1313,6763714453011","1305,1698949977863","1302,619895370102","1281,0229746912496","1266,1628480733466","1253,1000648910344","1233,6643850525847","1229,8573647284286","1215,7398247740532","1197,5499695559458","1179,4565648940963","1142,8782257535909","1149,4345588492479","1131,607081990033","1128,8164487381146","1114,806117558916","1105,9248531226092","2334,167331110766","1092,08486690855","1103,5279211395093","1119,1796765871823","1120,2144173914614","1127,468076385329","1115,5502220560693","1135,734575568819","1144,2159303559067","1149,766779481581","1149,766779481581","1170,934786616919","1171,095816920435","1192,4417286610744","1200,8856996464024","1202,0487209513628","1205,6660039764072","1261,215521194917","1210,1429821025529","1217,9666227017435","1241,9571553757376","1280,9914901936545","1284,9933403197122","1270,9565097585746","1299,8234279585154","1364,1806276909024","1364,1806276909024","1333,5194769041743","1333,5194769041743","1333,5194769041743","1354,531340815752","1335,4257396340558","1343,5708952782932","1347,1978664028773","1354,2984679917038","1365,4139658297772","1382,5410442272596","1382,2947485793966","1391,00202762201","1393,5570925339903","1390,800789779552","1392,9627201997594","1411,7482655052745","1377,6269646259618","1377,8174077205329","1376,8293908408507","1381,4880890854217","1400,7884458978735","1381,2296543487132","1375,760164352003","1375,760164352003","1375,8646493922254","1380,6582228915015","1384,0167936396065","1387,4213376667005","1384,0184488930863","1384,0184488930863","1385,4960904875604","1395,143089748616","1400,6533545700324","1380,1433629059557","1384,0176212663464","1393,3658335175203","1413,1054206921185","1398,5625281330008","1129,3306845991517","1130,97450390549","1129,4234313808643","1133,5172045844372","1343,5708952782932","1141,2594862761302","1140,0982761323803","1146,7467364158051","1190,5016698637173","1172,0479555537502","1203,5035568068224","1203,4536638140985","1117,6252378611266","1117,6253327964246","1135,067871790073","1234,9825640112588","1212,8811059988652","1239,6101548522254","1220,9378652271512","1245,7821154154763","1241,548718752939","1256,6583619513317","1253,5243855082892","1256,6583619513317","1242,7557721678318","1242,7557721678318"
